experiment,competition_id,medals,seeds,medal_rate
gpt-5-R&D-Agent,google-quest-challenge,3,3,1.0
gpt-5-R&D-Agent,google-research-identify-contrails-reduce-global-warming,0,3,0.0
gpt-5-R&D-Agent,h-and-m-personalized-fashion-recommendations,0,3,0.0
gpt-5-R&D-Agent,herbarium-2020-fgvc7,3,3,1.0
gpt-5-R&D-Agent,herbarium-2021-fgvc8,1,3,0.3333
gpt-5-R&D-Agent,herbarium-2022-fgvc9,0,3,0.0
gpt-5-R&D-Agent,histopathologic-cancer-detection,3,3,1.0
gpt-5-R&D-Agent,hms-harmful-brain-activity-classification,0,3,0.0
gpt-5-R&D-Agent,hotel-id-2021-fgvc8,3,3,1.0
gpt-5-R&D-Agent,hubmap-kidney-segmentation,3,3,1.0
gpt-5-R&D-Agent,icecube-neutrinos-in-deep-ice,0,3,0.0
gpt-5-R&D-Agent,imet-2020-fgvc7,0,3,0.0
gpt-5-R&D-Agent,inaturalist-2019-fgvc6,3,3,1.0
gpt-5-R&D-Agent,iwildcam-2019-fgvc6,3,3,1.0
gpt-5-R&D-Agent,iwildcam-2020-fgvc7,2,3,0.6667
gpt-5-R&D-Agent,jigsaw-toxic-comment-classification-challenge,2,3,0.6667
gpt-5-R&D-Agent,jigsaw-unintended-bias-in-toxicity-classification,0,3,0.0
gpt-5-R&D-Agent,kuzushiji-recognition,1,3,0.3333
gpt-5-R&D-Agent,leaf-classification,2,3,0.6667
gpt-5-R&D-Agent,learning-agency-lab-automated-essay-scoring-2,1,3,0.3333
gpt-5-R&D-Agent,lmsys-chatbot-arena,0,3,0.0
gpt-5-R&D-Agent,mlsp-2013-birds,1,3,0.3333
gpt-5-R&D-Agent,multi-modal-gesture-recognition,0,3,0.0
gpt-5-R&D-Agent,new-york-city-taxi-fare-prediction,0,3,0.0
gpt-5-R&D-Agent,nfl-player-contact-detection,0,3,0.0
gpt-5-R&D-Agent,nomad2018-predict-transparent-conductors,3,3,1.0
gpt-5-R&D-Agent,osic-pulmonary-fibrosis-progression,0,3,0.0
gpt-5-R&D-Agent,petfinder-pawpularity-score,0,3,0.0
gpt-5-R&D-Agent,plant-pathology-2020-fgvc7,3,3,1.0
gpt-5-R&D-Agent,plant-pathology-2021-fgvc8,3,3,1.0
gpt-5-R&D-Agent,predict-volcanic-eruptions-ingv-oe,3,3,1.0
gpt-5-R&D-Agent,random-acts-of-pizza,3,3,1.0
gpt-5-R&D-Agent,ranzcr-clip-catheter-line-classification,0,3,0.0
gpt-5-R&D-Agent,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
gpt-5-R&D-Agent,rsna-breast-cancer-detection,0,3,0.0
gpt-5-R&D-Agent,rsna-miccai-brain-tumor-radiogenomic-classification,1,3,0.3333
gpt-5-R&D-Agent,seti-breakthrough-listen,1,3,0.3333
gpt-5-R&D-Agent,siim-covid19-detection,0,3,0.0
gpt-5-R&D-Agent,siim-isic-melanoma-classification,0,3,0.0
gpt-5-R&D-Agent,smartphone-decimeter-2022,0,3,0.0
gpt-5-R&D-Agent,spooky-author-identification,3,3,1.0
gpt-5-R&D-Agent,stanford-covid-vaccine,3,3,1.0
gpt-5-R&D-Agent,statoil-iceberg-classifier-challenge,0,3,0.0
gpt-5-R&D-Agent,tabular-playground-series-dec-2021,3,3,1.0
gpt-5-R&D-Agent,tabular-playground-series-may-2022,0,3,0.0
gpt-5-R&D-Agent,tensorflow-speech-recognition-challenge,0,3,0.0
gpt-5-R&D-Agent,tensorflow2-question-answering,0,3,0.0
gpt-5-R&D-Agent,text-normalization-challenge-english-language,3,3,1.0
gpt-5-R&D-Agent,text-normalization-challenge-russian-language,3,3,1.0
gpt-5-R&D-Agent,tgs-salt-identification-challenge,0,3,0.0
gpt-5-R&D-Agent,the-icml-2013-whale-challenge-right-whale-redux,3,3,1.0
gpt-5-R&D-Agent,tweet-sentiment-extraction,0,3,0.0
gpt-5-R&D-Agent,us-patent-phrase-to-phrase-matching,0,3,0.0
gpt-5-R&D-Agent,uw-madison-gi-tract-image-segmentation,0,3,0.0
gpt-5-R&D-Agent,ventilator-pressure-prediction,0,3,0.0
gpt-5-R&D-Agent,vesuvius-challenge-ink-detection,0,3,0.0
gpt-5-R&D-Agent,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
gpt-5-R&D-Agent,whale-categorization-playground,0,3,0.0
models-claude35sonnet-aide,3d-object-detection-for-autonomous-vehicles,0,3,0.0
models-claude35sonnet-aide,AI4Code,0,5,0.0
models-claude35sonnet-aide,aerial-cactus-identification,0,3,0.0
models-claude35sonnet-aide,alaska2-image-steganalysis,0,3,0.0
models-claude35sonnet-aide,aptos2019-blindness-detection,0,3,0.0
models-claude35sonnet-aide,billion-word-imputation,0,3,0.0
models-claude35sonnet-aide,bms-molecular-translation,0,3,0.0
models-claude35sonnet-aide,cassava-leaf-disease-classification,0,3,0.0
models-claude35sonnet-aide,cdiscount-image-classification-challenge,0,5,0.0
models-claude35sonnet-aide,chaii-hindi-and-tamil-question-answering,0,3,0.0
models-claude35sonnet-aide,champs-scalar-coupling,0,3,0.0
models-claude35sonnet-aide,denoising-dirty-documents,0,3,0.0
models-claude35sonnet-aide,detecting-insults-in-social-commentary,0,3,0.0
models-claude35sonnet-aide,dog-breed-identification,0,3,0.0
models-claude35sonnet-aide,dogs-vs-cats-redux-kernels-edition,1,3,0.3333
models-claude35sonnet-aide,facebook-recruiting-iii-keyword-extraction,0,3,0.0
models-claude35sonnet-aide,freesound-audio-tagging-2019,0,5,0.0
models-claude35sonnet-aide,google-quest-challenge,0,3,0.0
models-claude35sonnet-aide,google-research-identify-contrails-reduce-global-warming,0,3,0.0
models-claude35sonnet-aide,h-and-m-personalized-fashion-recommendations,0,3,0.0
models-claude35sonnet-aide,herbarium-2020-fgvc7,0,3,0.0
models-claude35sonnet-aide,herbarium-2021-fgvc8,0,3,0.0
models-claude35sonnet-aide,herbarium-2022-fgvc9,0,3,0.0
models-claude35sonnet-aide,histopathologic-cancer-detection,1,3,0.3333
models-claude35sonnet-aide,hms-harmful-brain-activity-classification,0,3,0.0
models-claude35sonnet-aide,hotel-id-2021-fgvc8,1,3,0.3333
models-claude35sonnet-aide,hubmap-kidney-segmentation,0,3,0.0
models-claude35sonnet-aide,icecube-neutrinos-in-deep-ice,0,3,0.0
models-claude35sonnet-aide,imet-2020-fgvc7,0,3,0.0
models-claude35sonnet-aide,inaturalist-2019-fgvc6,0,3,0.0
models-claude35sonnet-aide,iwildcam-2019-fgvc6,0,5,0.0
models-claude35sonnet-aide,iwildcam-2020-fgvc7,0,5,0.0
models-claude35sonnet-aide,jigsaw-toxic-comment-classification-challenge,0,3,0.0
models-claude35sonnet-aide,jigsaw-unintended-bias-in-toxicity-classification,0,5,0.0
models-claude35sonnet-aide,kuzushiji-recognition,0,4,0.0
models-claude35sonnet-aide,leaf-classification,0,3,0.0
models-claude35sonnet-aide,learning-agency-lab-automated-essay-scoring-2,0,4,0.0
models-claude35sonnet-aide,lmsys-chatbot-arena,0,3,0.0
models-claude35sonnet-aide,mlsp-2013-birds,0,3,0.0
models-claude35sonnet-aide,multi-modal-gesture-recognition,0,3,0.0
models-claude35sonnet-aide,new-york-city-taxi-fare-prediction,0,3,0.0
models-claude35sonnet-aide,nfl-player-contact-detection,0,3,0.0
models-claude35sonnet-aide,nomad2018-predict-transparent-conductors,3,4,0.75
models-claude35sonnet-aide,osic-pulmonary-fibrosis-progression,0,3,0.0
models-claude35sonnet-aide,petfinder-pawpularity-score,0,5,0.0
models-claude35sonnet-aide,plant-pathology-2020-fgvc7,3,3,1.0
models-claude35sonnet-aide,plant-pathology-2021-fgvc8,2,3,0.6667
models-claude35sonnet-aide,predict-volcanic-eruptions-ingv-oe,1,3,0.3333
models-claude35sonnet-aide,random-acts-of-pizza,0,3,0.0
models-claude35sonnet-aide,ranzcr-clip-catheter-line-classification,0,3,0.0
models-claude35sonnet-aide,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
models-claude35sonnet-aide,rsna-breast-cancer-detection,0,3,0.0
models-claude35sonnet-aide,rsna-miccai-brain-tumor-radiogenomic-classification,0,3,0.0
models-claude35sonnet-aide,seti-breakthrough-listen,0,4,0.0
models-claude35sonnet-aide,siim-covid19-detection,0,3,0.0
models-claude35sonnet-aide,siim-isic-melanoma-classification,0,3,0.0
models-claude35sonnet-aide,smartphone-decimeter-2022,0,3,0.0
models-claude35sonnet-aide,spooky-author-identification,0,3,0.0
models-claude35sonnet-aide,stanford-covid-vaccine,1,5,0.2
models-claude35sonnet-aide,statoil-iceberg-classifier-challenge,0,3,0.0
models-claude35sonnet-aide,tabular-playground-series-dec-2021,2,3,0.6667
models-claude35sonnet-aide,tabular-playground-series-may-2022,0,3,0.0
models-claude35sonnet-aide,tensorflow-speech-recognition-challenge,0,5,0.0
models-claude35sonnet-aide,tensorflow2-question-answering,0,3,0.0
models-claude35sonnet-aide,text-normalization-challenge-english-language,0,3,0.0
models-claude35sonnet-aide,text-normalization-challenge-russian-language,0,3,0.0
models-claude35sonnet-aide,tgs-salt-identification-challenge,0,3,0.0
models-claude35sonnet-aide,the-icml-2013-whale-challenge-right-whale-redux,3,3,1.0
models-claude35sonnet-aide,tweet-sentiment-extraction,0,3,0.0
models-claude35sonnet-aide,us-patent-phrase-to-phrase-matching,0,3,0.0
models-claude35sonnet-aide,uw-madison-gi-tract-image-segmentation,0,3,0.0
models-claude35sonnet-aide,ventilator-pressure-prediction,0,3,0.0
models-claude35sonnet-aide,vesuvius-challenge-ink-detection,0,3,0.0
models-claude35sonnet-aide,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
models-claude35sonnet-aide,whale-categorization-playground,0,3,0.0
models-llama-3.1-405B-instruct-aide,3d-object-detection-for-autonomous-vehicles,0,5,0.0
models-llama-3.1-405B-instruct-aide,AI4Code,0,5,0.0
models-llama-3.1-405B-instruct-aide,aerial-cactus-identification,0,5,0.0
models-llama-3.1-405B-instruct-aide,alaska2-image-steganalysis,0,5,0.0
models-llama-3.1-405B-instruct-aide,aptos2019-blindness-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,billion-word-imputation,0,4,0.0
models-llama-3.1-405B-instruct-aide,bms-molecular-translation,0,5,0.0
models-llama-3.1-405B-instruct-aide,cassava-leaf-disease-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,cdiscount-image-classification-challenge,0,5,0.0
models-llama-3.1-405B-instruct-aide,chaii-hindi-and-tamil-question-answering,0,5,0.0
models-llama-3.1-405B-instruct-aide,champs-scalar-coupling,0,5,0.0
models-llama-3.1-405B-instruct-aide,denoising-dirty-documents,0,5,0.0
models-llama-3.1-405B-instruct-aide,detecting-insults-in-social-commentary,0,5,0.0
models-llama-3.1-405B-instruct-aide,dog-breed-identification,0,5,0.0
models-llama-3.1-405B-instruct-aide,dogs-vs-cats-redux-kernels-edition,0,5,0.0
models-llama-3.1-405B-instruct-aide,facebook-recruiting-iii-keyword-extraction,0,5,0.0
models-llama-3.1-405B-instruct-aide,freesound-audio-tagging-2019,0,5,0.0
models-llama-3.1-405B-instruct-aide,google-quest-challenge,0,5,0.0
models-llama-3.1-405B-instruct-aide,google-research-identify-contrails-reduce-global-warming,0,5,0.0
models-llama-3.1-405B-instruct-aide,h-and-m-personalized-fashion-recommendations,0,5,0.0
models-llama-3.1-405B-instruct-aide,herbarium-2020-fgvc7,0,5,0.0
models-llama-3.1-405B-instruct-aide,herbarium-2021-fgvc8,0,5,0.0
models-llama-3.1-405B-instruct-aide,herbarium-2022-fgvc9,0,5,0.0
models-llama-3.1-405B-instruct-aide,histopathologic-cancer-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,hms-harmful-brain-activity-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,hotel-id-2021-fgvc8,0,5,0.0
models-llama-3.1-405B-instruct-aide,hubmap-kidney-segmentation,0,5,0.0
models-llama-3.1-405B-instruct-aide,icecube-neutrinos-in-deep-ice,0,5,0.0
models-llama-3.1-405B-instruct-aide,imet-2020-fgvc7,0,5,0.0
models-llama-3.1-405B-instruct-aide,inaturalist-2019-fgvc6,0,5,0.0
models-llama-3.1-405B-instruct-aide,iwildcam-2019-fgvc6,0,5,0.0
models-llama-3.1-405B-instruct-aide,iwildcam-2020-fgvc7,0,5,0.0
models-llama-3.1-405B-instruct-aide,jigsaw-toxic-comment-classification-challenge,0,5,0.0
models-llama-3.1-405B-instruct-aide,jigsaw-unintended-bias-in-toxicity-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,kuzushiji-recognition,0,5,0.0
models-llama-3.1-405B-instruct-aide,leaf-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,learning-agency-lab-automated-essay-scoring-2,0,5,0.0
models-llama-3.1-405B-instruct-aide,lmsys-chatbot-arena,0,5,0.0
models-llama-3.1-405B-instruct-aide,mlsp-2013-birds,0,5,0.0
models-llama-3.1-405B-instruct-aide,multi-modal-gesture-recognition,0,5,0.0
models-llama-3.1-405B-instruct-aide,new-york-city-taxi-fare-prediction,0,5,0.0
models-llama-3.1-405B-instruct-aide,nfl-player-contact-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,nomad2018-predict-transparent-conductors,3,5,0.6
models-llama-3.1-405B-instruct-aide,osic-pulmonary-fibrosis-progression,0,5,0.0
models-llama-3.1-405B-instruct-aide,petfinder-pawpularity-score,0,5,0.0
models-llama-3.1-405B-instruct-aide,plant-pathology-2020-fgvc7,2,5,0.4
models-llama-3.1-405B-instruct-aide,plant-pathology-2021-fgvc8,2,5,0.4
models-llama-3.1-405B-instruct-aide,predict-volcanic-eruptions-ingv-oe,0,5,0.0
models-llama-3.1-405B-instruct-aide,random-acts-of-pizza,0,4,0.0
models-llama-3.1-405B-instruct-aide,ranzcr-clip-catheter-line-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,rsna-2022-cervical-spine-fracture-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,rsna-breast-cancer-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,rsna-miccai-brain-tumor-radiogenomic-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,seti-breakthrough-listen,0,5,0.0
models-llama-3.1-405B-instruct-aide,siim-covid19-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,siim-isic-melanoma-classification,0,5,0.0
models-llama-3.1-405B-instruct-aide,smartphone-decimeter-2022,0,5,0.0
models-llama-3.1-405B-instruct-aide,spooky-author-identification,0,5,0.0
models-llama-3.1-405B-instruct-aide,stanford-covid-vaccine,0,5,0.0
models-llama-3.1-405B-instruct-aide,statoil-iceberg-classifier-challenge,0,4,0.0
models-llama-3.1-405B-instruct-aide,tabular-playground-series-dec-2021,4,5,0.8
models-llama-3.1-405B-instruct-aide,tabular-playground-series-may-2022,0,5,0.0
models-llama-3.1-405B-instruct-aide,tensorflow-speech-recognition-challenge,0,5,0.0
models-llama-3.1-405B-instruct-aide,tensorflow2-question-answering,0,5,0.0
models-llama-3.1-405B-instruct-aide,text-normalization-challenge-english-language,0,5,0.0
models-llama-3.1-405B-instruct-aide,text-normalization-challenge-russian-language,0,5,0.0
models-llama-3.1-405B-instruct-aide,tgs-salt-identification-challenge,0,5,0.0
models-llama-3.1-405B-instruct-aide,the-icml-2013-whale-challenge-right-whale-redux,0,5,0.0
models-llama-3.1-405B-instruct-aide,tweet-sentiment-extraction,0,5,0.0
models-llama-3.1-405B-instruct-aide,us-patent-phrase-to-phrase-matching,0,5,0.0
models-llama-3.1-405B-instruct-aide,uw-madison-gi-tract-image-segmentation,0,5,0.0
models-llama-3.1-405B-instruct-aide,ventilator-pressure-prediction,0,5,0.0
models-llama-3.1-405B-instruct-aide,vesuvius-challenge-ink-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,vinbigdata-chest-xray-abnormalities-detection,0,5,0.0
models-llama-3.1-405B-instruct-aide,whale-categorization-playground,0,5,0.0
models-o1-preview-aide,3d-object-detection-for-autonomous-vehicles,1,21,0.0476
models-o1-preview-aide,AI4Code,0,20,0.0
models-o1-preview-aide,aerial-cactus-identification,2,21,0.0952
models-o1-preview-aide,alaska2-image-steganalysis,0,21,0.0
models-o1-preview-aide,aptos2019-blindness-detection,7,21,0.3333
models-o1-preview-aide,billion-word-imputation,0,21,0.0
models-o1-preview-aide,bms-molecular-translation,0,21,0.0
models-o1-preview-aide,cassava-leaf-disease-classification,1,21,0.0476
models-o1-preview-aide,cdiscount-image-classification-challenge,0,20,0.0
models-o1-preview-aide,chaii-hindi-and-tamil-question-answering,0,21,0.0
models-o1-preview-aide,champs-scalar-coupling,0,21,0.0
models-o1-preview-aide,denoising-dirty-documents,9,21,0.4286
models-o1-preview-aide,detecting-insults-in-social-commentary,9,21,0.4286
models-o1-preview-aide,dog-breed-identification,0,21,0.0
models-o1-preview-aide,dogs-vs-cats-redux-kernels-edition,21,21,1.0
models-o1-preview-aide,facebook-recruiting-iii-keyword-extraction,0,21,0.0
models-o1-preview-aide,freesound-audio-tagging-2019,0,20,0.0
models-o1-preview-aide,google-quest-challenge,14,21,0.6667
models-o1-preview-aide,google-research-identify-contrails-reduce-global-warming,0,21,0.0
models-o1-preview-aide,h-and-m-personalized-fashion-recommendations,2,21,0.0952
models-o1-preview-aide,herbarium-2020-fgvc7,9,21,0.4286
models-o1-preview-aide,herbarium-2021-fgvc8,1,21,0.0476
models-o1-preview-aide,herbarium-2022-fgvc9,0,21,0.0
models-o1-preview-aide,histopathologic-cancer-detection,16,20,0.8
models-o1-preview-aide,hms-harmful-brain-activity-classification,0,20,0.0
models-o1-preview-aide,hotel-id-2021-fgvc8,14,21,0.6667
models-o1-preview-aide,hubmap-kidney-segmentation,0,21,0.0
models-o1-preview-aide,icecube-neutrinos-in-deep-ice,0,20,0.0
models-o1-preview-aide,imet-2020-fgvc7,0,20,0.0
models-o1-preview-aide,inaturalist-2019-fgvc6,1,21,0.0476
models-o1-preview-aide,iwildcam-2019-fgvc6,1,21,0.0476
models-o1-preview-aide,iwildcam-2020-fgvc7,0,21,0.0
models-o1-preview-aide,jigsaw-toxic-comment-classification-challenge,4,21,0.1905
models-o1-preview-aide,jigsaw-unintended-bias-in-toxicity-classification,0,21,0.0
models-o1-preview-aide,kuzushiji-recognition,1,21,0.0476
models-o1-preview-aide,leaf-classification,2,21,0.0952
models-o1-preview-aide,learning-agency-lab-automated-essay-scoring-2,0,20,0.0
models-o1-preview-aide,lmsys-chatbot-arena,0,21,0.0
models-o1-preview-aide,mlsp-2013-birds,2,21,0.0952
models-o1-preview-aide,multi-modal-gesture-recognition,0,21,0.0
models-o1-preview-aide,new-york-city-taxi-fare-prediction,0,20,0.0
models-o1-preview-aide,nfl-player-contact-detection,0,21,0.0
models-o1-preview-aide,nomad2018-predict-transparent-conductors,16,20,0.8
models-o1-preview-aide,osic-pulmonary-fibrosis-progression,0,20,0.0
models-o1-preview-aide,petfinder-pawpularity-score,0,20,0.0
models-o1-preview-aide,plant-pathology-2020-fgvc7,14,20,0.7
models-o1-preview-aide,plant-pathology-2021-fgvc8,21,21,1.0
models-o1-preview-aide,predict-volcanic-eruptions-ingv-oe,16,20,0.8
models-o1-preview-aide,random-acts-of-pizza,5,21,0.2381
models-o1-preview-aide,ranzcr-clip-catheter-line-classification,0,21,0.0
models-o1-preview-aide,rsna-2022-cervical-spine-fracture-detection,0,21,0.0
models-o1-preview-aide,rsna-breast-cancer-detection,0,21,0.0
models-o1-preview-aide,rsna-miccai-brain-tumor-radiogenomic-classification,10,21,0.4762
models-o1-preview-aide,seti-breakthrough-listen,0,21,0.0
models-o1-preview-aide,siim-covid19-detection,0,21,0.0
models-o1-preview-aide,siim-isic-melanoma-classification,0,21,0.0
models-o1-preview-aide,smartphone-decimeter-2022,0,21,0.0
models-o1-preview-aide,spooky-author-identification,5,20,0.25
models-o1-preview-aide,stanford-covid-vaccine,8,20,0.4
models-o1-preview-aide,statoil-iceberg-classifier-challenge,0,19,0.0
models-o1-preview-aide,tabular-playground-series-dec-2021,17,21,0.8095
models-o1-preview-aide,tabular-playground-series-may-2022,0,21,0.0
models-o1-preview-aide,tensorflow-speech-recognition-challenge,0,20,0.0
models-o1-preview-aide,tensorflow2-question-answering,0,21,0.0
models-o1-preview-aide,text-normalization-challenge-english-language,15,20,0.75
models-o1-preview-aide,text-normalization-challenge-russian-language,3,21,0.1429
models-o1-preview-aide,tgs-salt-identification-challenge,0,20,0.0
models-o1-preview-aide,the-icml-2013-whale-challenge-right-whale-redux,14,21,0.6667
models-o1-preview-aide,tweet-sentiment-extraction,1,21,0.0476
models-o1-preview-aide,us-patent-phrase-to-phrase-matching,1,21,0.0476
models-o1-preview-aide,uw-madison-gi-tract-image-segmentation,0,21,0.0
models-o1-preview-aide,ventilator-pressure-prediction,0,21,0.0
models-o1-preview-aide,vesuvius-challenge-ink-detection,0,21,0.0
models-o1-preview-aide,vinbigdata-chest-xray-abnormalities-detection,0,21,0.0
models-o1-preview-aide,whale-categorization-playground,0,21,0.0
multi-agent-Neo,3d-object-detection-for-autonomous-vehicles,0,3,0.0
multi-agent-Neo,AI4Code,0,3,0.0
multi-agent-Neo,aerial-cactus-identification,1,3,0.3333
multi-agent-Neo,alaska2-image-steganalysis,0,3,0.0
multi-agent-Neo,aptos2019-blindness-detection,3,3,1.0
multi-agent-Neo,billion-word-imputation,0,3,0.0
multi-agent-Neo,bms-molecular-translation,0,3,0.0
multi-agent-Neo,cassava-leaf-disease-classification,0,3,0.0
multi-agent-Neo,cdiscount-image-classification-challenge,0,3,0.0
multi-agent-Neo,chaii-hindi-and-tamil-question-answering,0,3,0.0
multi-agent-Neo,champs-scalar-coupling,0,3,0.0
multi-agent-Neo,denoising-dirty-documents,2,3,0.6667
multi-agent-Neo,detecting-insults-in-social-commentary,0,3,0.0
multi-agent-Neo,dog-breed-identification,0,3,0.0
multi-agent-Neo,dogs-vs-cats-redux-kernels-edition,3,3,1.0
multi-agent-Neo,facebook-recruiting-iii-keyword-extraction,0,3,0.0
multi-agent-Neo,freesound-audio-tagging-2019,0,3,0.0
multi-agent-Neo,google-quest-challenge,3,3,1.0
multi-agent-Neo,google-research-identify-contrails-reduce-global-warming,0,3,0.0
multi-agent-Neo,h-and-m-personalized-fashion-recommendations,1,3,0.3333
multi-agent-Neo,herbarium-2020-fgvc7,3,3,1.0
multi-agent-Neo,herbarium-2021-fgvc8,1,3,0.3333
multi-agent-Neo,herbarium-2022-fgvc9,2,3,0.6667
multi-agent-Neo,histopathologic-cancer-detection,2,3,0.6667
multi-agent-Neo,hms-harmful-brain-activity-classification,0,3,0.0
multi-agent-Neo,hotel-id-2021-fgvc8,3,3,1.0
multi-agent-Neo,hubmap-kidney-segmentation,0,3,0.0
multi-agent-Neo,icecube-neutrinos-in-deep-ice,0,3,0.0
multi-agent-Neo,imet-2020-fgvc7,0,3,0.0
multi-agent-Neo,inaturalist-2019-fgvc6,3,3,1.0
multi-agent-Neo,iwildcam-2019-fgvc6,3,3,1.0
multi-agent-Neo,iwildcam-2020-fgvc7,3,3,1.0
multi-agent-Neo,jigsaw-toxic-comment-classification-challenge,3,3,1.0
multi-agent-Neo,jigsaw-unintended-bias-in-toxicity-classification,0,3,0.0
multi-agent-Neo,kuzushiji-recognition,2,3,0.6667
multi-agent-Neo,leaf-classification,0,3,0.0
multi-agent-Neo,learning-agency-lab-automated-essay-scoring-2,3,3,1.0
multi-agent-Neo,lmsys-chatbot-arena,1,3,0.3333
multi-agent-Neo,mlsp-2013-birds,2,3,0.6667
multi-agent-Neo,multi-modal-gesture-recognition,0,3,0.0
multi-agent-Neo,new-york-city-taxi-fare-prediction,0,3,0.0
multi-agent-Neo,nfl-player-contact-detection,0,3,0.0
multi-agent-Neo,nomad2018-predict-transparent-conductors,3,3,1.0
multi-agent-Neo,osic-pulmonary-fibrosis-progression,0,3,0.0
multi-agent-Neo,petfinder-pawpularity-score,0,3,0.0
multi-agent-Neo,plant-pathology-2020-fgvc7,3,3,1.0
multi-agent-Neo,plant-pathology-2021-fgvc8,3,3,1.0
multi-agent-Neo,predict-volcanic-eruptions-ingv-oe,3,3,1.0
multi-agent-Neo,random-acts-of-pizza,3,3,1.0
multi-agent-Neo,ranzcr-clip-catheter-line-classification,0,3,0.0
multi-agent-Neo,rsna-2022-cervical-spine-fracture-detection,0,3,0.0
multi-agent-Neo,rsna-breast-cancer-detection,0,3,0.0
multi-agent-Neo,rsna-miccai-brain-tumor-radiogenomic-classification,2,3,0.6667
multi-agent-Neo,seti-breakthrough-listen,2,3,0.6667
multi-agent-Neo,siim-covid19-detection,0,3,0.0
multi-agent-Neo,siim-isic-melanoma-classification,0,3,0.0
multi-agent-Neo,smartphone-decimeter-2022,0,3,0.0
multi-agent-Neo,spooky-author-identification,3,3,1.0
multi-agent-Neo,stanford-covid-vaccine,3,3,1.0
multi-agent-Neo,statoil-iceberg-classifier-challenge,0,3,0.0
multi-agent-Neo,tabular-playground-series-dec-2021,3,3,1.0
multi-agent-Neo,tabular-playground-series-may-2022,0,3,0.0
multi-agent-Neo,tensorflow-speech-recognition-challenge,0,3,0.0
multi-agent-Neo,tensorflow2-question-answering,0,3,0.0
multi-agent-Neo,text-normalization-challenge-english-language,0,3,0.0
multi-agent-Neo,text-normalization-challenge-russian-language,1,3,0.3333
multi-agent-Neo,tgs-salt-identification-challenge,0,3,0.0
multi-agent-Neo,the-icml-2013-whale-challenge-right-whale-redux,0,3,0.0
multi-agent-Neo,tweet-sentiment-extraction,1,3,0.3333
multi-agent-Neo,us-patent-phrase-to-phrase-matching,0,3,0.0
multi-agent-Neo,uw-madison-gi-tract-image-segmentation,0,3,0.0
multi-agent-Neo,ventilator-pressure-prediction,0,3,0.0
multi-agent-Neo,vesuvius-challenge-ink-detection,0,3,0.0
multi-agent-Neo,vinbigdata-chest-xray-abnormalities-detection,0,3,0.0
multi-agent-Neo,whale-categorization-playground,3,3,1.0
o1-preview-R&D-Agent,3d-object-detection-for-autonomous-vehicles,0,5,0.0
o1-preview-R&D-Agent,AI4Code,0,5,0.0
o1-preview-R&D-Agent,aerial-cactus-identification,5,5,1.0
o1-preview-R&D-Agent,alaska2-image-steganalysis,0,5,0.0
o1-preview-R&D-Agent,aptos2019-blindness-detection,0,5,0.0
o1-preview-R&D-Agent,billion-word-imputation,0,5,0.0
o1-preview-R&D-Agent,bms-molecular-translation,0,5,0.0
o1-preview-R&D-Agent,cassava-leaf-disease-classification,0,5,0.0
o1-preview-R&D-Agent,cdiscount-image-classification-challenge,0,5,0.0
o1-preview-R&D-Agent,chaii-hindi-and-tamil-question-answering,0,5,0.0
o1-preview-R&D-Agent,champs-scalar-coupling,0,5,0.0
o1-preview-R&D-Agent,denoising-dirty-documents,4,5,0.8
o1-preview-R&D-Agent,detecting-insults-in-social-commentary,5,5,1.0
o1-preview-R&D-Agent,dog-breed-identification,0,5,0.0
o1-preview-R&D-Agent,dogs-vs-cats-redux-kernels-edition,5,5,1.0
o1-preview-R&D-Agent,facebook-recruiting-iii-keyword-extraction,0,5,0.0
o1-preview-R&D-Agent,freesound-audio-tagging-2019,1,5,0.2
o1-preview-R&D-Agent,google-quest-challenge,5,5,1.0
o1-preview-R&D-Agent,google-research-identify-contrails-reduce-global-warming,0,5,0.0
o1-preview-R&D-Agent,h-and-m-personalized-fashion-recommendations,0,5,0.0
o1-preview-R&D-Agent,herbarium-2020-fgvc7,0,5,0.0
o1-preview-R&D-Agent,herbarium-2021-fgvc8,0,5,0.0
o1-preview-R&D-Agent,herbarium-2022-fgvc9,0,5,0.0
o1-preview-R&D-Agent,histopathologic-cancer-detection,5,5,1.0
o1-preview-R&D-Agent,hms-harmful-brain-activity-classification,0,5,0.0
o1-preview-R&D-Agent,hotel-id-2021-fgvc8,5,5,1.0
